conflict_id,sentence_id,text,char_start,char_end,candidate_entity_keys,candidate_types,candidate_sources,reason,suggested_resolution
hongloumeng_ncf0007008,hongloumeng_s021373,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007009,hongloumeng_s021376,寶釵,30,32,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007010,hongloumeng_s021378,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007011,hongloumeng_s021384,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007012,hongloumeng_s021391,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007013,hongloumeng_s021401,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007014,hongloumeng_s021403,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007015,hongloumeng_s021412,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007016,hongloumeng_s021420,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007017,hongloumeng_s021427,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007018,hongloumeng_s021427,趙姨娘,16,19,|person_zhao_yiniang,PERSON|TITLE_ROLE,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zhao_yiniang
hongloumeng_ncf0007019,hongloumeng_s021427,王夫人,25,28,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007020,hongloumeng_s021427,趙姨娘,33,36,|person_zhao_yiniang,PERSON|TITLE_ROLE,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zhao_yiniang
hongloumeng_ncf0007021,hongloumeng_s021441,白,4,5,,COLOR|PERSON,ckip-albert-tiny|rule,overlapping_candidates,COLOR
hongloumeng_ncf0007022,hongloumeng_s021442,李紈,7,9,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007023,hongloumeng_s021443,李紈,9,11,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007024,hongloumeng_s021449,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007025,hongloumeng_s021458,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007026,hongloumeng_s021464,稻香村,13,16,|building_daoxiangcun,BUILDING|OBJECT,rule,overlapping_candidates,building_daoxiangcun
hongloumeng_ncf0007027,hongloumeng_s021465,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007028,hongloumeng_s021466,蘅蕪苑,3,6,|building_hengwuyuan,BUILDING|FAC,ckip-albert-tiny|rule,overlapping_candidates,building_hengwuyuan
hongloumeng_ncf0007029,hongloumeng_s021466,怡紅院,7,10,|building_yihongyuan,BUILDING|COLOR,rule,overlapping_candidates,building_yihongyuan
hongloumeng_ncf0007030,hongloumeng_s021467,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007031,hongloumeng_s021468,蘅蕪苑,1,4,|building_hengwuyuan,BUILDING|GPE,ckip-albert-tiny|rule,overlapping_candidates,building_hengwuyuan
hongloumeng_ncf0007032,hongloumeng_s021471,怡紅院,0,3,|building_yihongyuan,BUILDING|COLOR,rule,overlapping_candidates,building_yihongyuan
hongloumeng_ncf0007033,hongloumeng_s021473,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007034,hongloumeng_s021478,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007035,hongloumeng_s021486,怡紅院,0,3,|building_yihongyuan,BUILDING|COLOR,rule,overlapping_candidates,building_yihongyuan
hongloumeng_ncf0007036,hongloumeng_s021491,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007037,hongloumeng_s021493,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007038,hongloumeng_s021502,探春,2,4,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007039,hongloumeng_s021502,李紈,5,7,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007040,hongloumeng_s021504,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007041,hongloumeng_s021512,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007042,hongloumeng_s021523,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007043,hongloumeng_s021550,寶釵,0,2,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007044,hongloumeng_s021576,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007045,hongloumeng_s021579,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007046,hongloumeng_s021579,李紈,6,8,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007047,hongloumeng_s021579,探春,9,11,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0007048,hongloumeng_s021580,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007049,hongloumeng_s021582,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007050,hongloumeng_s021587,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007051,hongloumeng_s021589,寶釵,26,28,|person_xue_baochai,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0007052,hongloumeng_s021594,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007053,hongloumeng_s021598,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007054,hongloumeng_s021601,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007055,hongloumeng_s021602,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007056,hongloumeng_s021606,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007057,hongloumeng_s021611,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007058,hongloumeng_s021616,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007059,hongloumeng_s021620,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007060,hongloumeng_s021626,老太太,6,9,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007061,hongloumeng_s021627,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007062,hongloumeng_s021632,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007063,hongloumeng_s021632,李紈,4,6,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007064,hongloumeng_s021634,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007065,hongloumeng_s021639,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007066,hongloumeng_s021643,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007067,hongloumeng_s021644,寶玉,7,9,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007068,hongloumeng_s021644,寶玉,28,30,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007069,hongloumeng_s021646,寶玉,5,7,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007070,hongloumeng_s021649,寶玉,22,24,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007071,hongloumeng_s021651,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007072,hongloumeng_s021652,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007073,hongloumeng_s021654,李紈,0,2,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007074,hongloumeng_s021656,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007075,hongloumeng_s021664,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007076,hongloumeng_s021670,李紈,6,8,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0007077,hongloumeng_s021671,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007078,hongloumeng_s021672,寶玉,15,17,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007079,hongloumeng_s021687,王夫人,0,3,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007080,hongloumeng_s021689,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007081,hongloumeng_s021690,王夫人,0,3,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007082,hongloumeng_s021691,賈母,5,7,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007083,hongloumeng_s021691,王夫人,10,13,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007084,hongloumeng_s021693,賈母,2,4,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007085,hongloumeng_s021693,寶玉,16,18,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007086,hongloumeng_s021695,寶玉,1,3,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007087,hongloumeng_s021696,蘅蕪苑,2,5,|building_hengwuyuan,BUILDING|GPE,ckip-albert-tiny|rule,overlapping_candidates,building_hengwuyuan
hongloumeng_ncf0007088,hongloumeng_s021696,湘雲,7,9,|person_shi_xiangyun,MOTIF|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_shi_xiangyun
hongloumeng_ncf0007089,hongloumeng_s021696,史湘雲,12,15,|person_shi_xiangyun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_shi_xiangyun
hongloumeng_ncf0007090,hongloumeng_s021698,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007091,hongloumeng_s021699,寶玉,16,18,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007092,hongloumeng_s021700,湘雲,0,2,|person_shi_xiangyun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_shi_xiangyun
hongloumeng_ncf0007093,hongloumeng_s021702,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007094,hongloumeng_s021704,湘雲,0,2,|person_shi_xiangyun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_shi_xiangyun
hongloumeng_ncf0007095,hongloumeng_s021706,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007096,hongloumeng_s021708,湘雲,0,2,|person_shi_xiangyun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_shi_xiangyun
hongloumeng_ncf0007097,hongloumeng_s021712,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007098,hongloumeng_s021716,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007099,hongloumeng_s021719,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007100,hongloumeng_s021722,寶玉,1,3,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007101,hongloumeng_s021723,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007102,hongloumeng_s021729,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007103,hongloumeng_s021730,寶玉,12,14,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007104,hongloumeng_s021732,寶玉,2,4,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007105,hongloumeng_s021732,老太太,12,15,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007106,hongloumeng_s021737,寶玉,9,11,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007107,hongloumeng_s021741,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007108,hongloumeng_s021745,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007109,hongloumeng_s021746,怡紅院,3,6,|building_yihongyuan,BUILDING|COLOR|FAC,ckip-albert-tiny|rule,overlapping_candidates,building_yihongyuan
hongloumeng_ncf0007110,hongloumeng_s021750,寶玉,1,3,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007111,hongloumeng_s021752,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007112,hongloumeng_s021754,老太太,4,7,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0007113,hongloumeng_s021754,寶玉,16,18,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007114,hongloumeng_s021757,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007115,hongloumeng_s021759,寶玉,5,7,|object_yu|person_jia_baoyu,OBJECT|PERSON|WORK_OF_ART,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007116,hongloumeng_s021761,寶玉,6,8,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007117,hongloumeng_s021763,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007118,hongloumeng_s021767,寶玉,4,6,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007119,hongloumeng_s021769,寶玉,2,4,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007120,hongloumeng_s021769,寶玉,9,11,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007121,hongloumeng_s021772,寶玉,1,3,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007122,hongloumeng_s021778,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007123,hongloumeng_s021782,胡夢,19,21,,MOTIF|PERSON,ckip-albert-tiny|rule,overlapping_candidates,PERSON
hongloumeng_ncf0007124,hongloumeng_s021789,王夫人,7,10,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007125,hongloumeng_s021789,寶玉,14,16,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007126,hongloumeng_s021790,寶玉,2,4,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007127,hongloumeng_s021790,王夫人,5,8,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007128,hongloumeng_s021790,王夫人,20,23,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007129,hongloumeng_s021791,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007130,hongloumeng_s021791,王夫人,15,18,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007131,hongloumeng_s021794,寶玉,11,13,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007132,hongloumeng_s021795,王夫人,7,10,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007133,hongloumeng_s021797,寶玉,2,4,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007134,hongloumeng_s021797,黛玉,15,17,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0007135,hongloumeng_s021798,黛玉,2,4,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0007136,hongloumeng_s021798,寶玉,9,11,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007137,hongloumeng_s021798,紫鵑,17,19,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007138,hongloumeng_s021800,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007139,hongloumeng_s021802,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007140,hongloumeng_s021807,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007141,hongloumeng_s021809,寶玉,28,30,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007142,hongloumeng_s021812,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007143,hongloumeng_s021819,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007144,hongloumeng_s021822,雪雁,2,4,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007145,hongloumeng_s021822,王夫人,5,8,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0007146,hongloumeng_s021822,寶玉,50,52,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007147,hongloumeng_s021828,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007148,hongloumeng_s021828,雪雁,5,7,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007149,hongloumeng_s021833,雪雁,0,2,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007150,hongloumeng_s021833,黛玉,12,14,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0007151,hongloumeng_s021834,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0007152,hongloumeng_s021834,紫鵑,10,12,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007153,hongloumeng_s021835,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007154,hongloumeng_s021837,雪雁,0,2,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007155,hongloumeng_s021840,玉釧,10,12,|object_yu|person_yuchuan,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_yuchuan
hongloumeng_ncf0007156,hongloumeng_s021854,雪雁,0,2,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007157,hongloumeng_s021856,寶玉,4,6,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007158,hongloumeng_s021860,雪雁,0,2,|person_xueyan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_xueyan
hongloumeng_ncf0007159,hongloumeng_s021867,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007160,hongloumeng_s021872,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007161,hongloumeng_s021874,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007162,hongloumeng_s021876,趙姨娘,14,17,|person_zhao_yiniang,PERSON|TITLE_ROLE,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zhao_yiniang
hongloumeng_ncf0007163,hongloumeng_s021878,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007164,hongloumeng_s021884,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007165,hongloumeng_s021888,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007166,hongloumeng_s021890,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0007167,hongloumeng_s021892,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0007168,hongloumeng_s021895,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_zijuan
